FraNode,MyNode,nDups,Lon,Lat
464168,12508,1,-79.839533,40.31637
464178,12509,1,-79.838826,40.372031
464193,12510,3,-79.837733,40.392227
464195,12511,1,-79.837558,34.529007
464267,12512,3,-79.832165,40.140472
464309,12513,1,-79.82447,35.66315
464319,12514,3,-79.823391,40.865257
464329,12515,3,-79.822485,40.86481
464388,12516,3,-79.816215,40.39834
464442,12517,1,-79.804963,34.270688
464458,12518,3,-79.80316,37.814714
464484,12519,3,-79.798427,36.065766
464485,12520,1,-79.797532,34.197832
464526,12521,3,-79.792118,36.064385
464538,12522,3,-79.789957,36.067977
464544,12523,3,-79.78948,36.068125
464568,12524,3,-79.786778,34.936066
464578,12525,3,-79.786359,35.401504
464590,12526,1,-79.785133,35.413769
464592,12527,1,-79.784827,39.80038
464594,12528,4,-79.784544,35.403787
464605,12529,3,-79.782058,35.402693
464646,12530,1,-79.774493,34.595226
464689,12531,1,-79.766905,40.579371
464720,12532,2,-79.763166,34.806
464727,12533,3,-79.762293,34.199642
464731,12534,2,-79.76145,42.241712
464732,12535,2,-79.761446,42.23611
464742,12536,3,-79.760172,34.199636
464769,12537,1,-79.753469,36.512321
464828,12538,1,-79.734796,34.870586
464895,12539,1,-79.727523,41.418634
464933,12540,1,-79.724053,36.484898
464941,12541,1,-79.72286,41.047139
465045,12542,3,-79.716478,36.513866
465108,12543,3,-79.707095,41.434939
465121,12544,1,-79.700195,34.886381
465128,12545,3,-79.696716,34.881681
465131,12546,3,-79.695863,34.88532
465135,12547,3,-79.693393,34.886686
465159,12548,3,-79.689579,34.877812
465197,12549,3,-79.677864,40.675389
465255,12550,1,-79.668179,40.208478
465260,12551,3,-79.667478,40.677273
465276,12552,3,-79.665966,40.678223
465289,12553,3,-79.665124,40.676969
465299,12554,3,-79.663993,40.681909
465300,12555,2,-79.663928,36.541747
465329,12556,3,-79.659489,36.348151
465358,12557,1,-79.657233,40.691278
465376,12558,3,-79.655411,36.324336
465403,12559,1,-79.65198,41.623315
465447,12560,1,-79.628772,40.649641
465462,12561,3,-79.62082,40.20451
465488,12562,3,-79.608073,40.046243
465491,12563,3,-79.606846,40.078734
465499,12564,3,-79.60208,40.07932
465504,12565,2,-79.597582,34.740982
465505,12566,3,-79.597237,40.022588
465507,12567,3,-79.59599,40.316056
465526,12568,3,-79.593335,39.996715
465557,12569,1,-79.59012,40.02672
465558,12570,3,-79.590034,40.093896
465564,12571,3,-79.589007,40.094765
465569,12572,3,-79.587122,34.20852
465636,12573,1,-79.571882,40.181335
465687,12574,1,-79.560707,34.150987
465697,12575,3,-79.556936,33.445564
465702,12576,3,-79.556266,33.449295
465709,12577,3,-79.554086,33.446605
465712,12578,3,-79.553044,40.277503
465714,12579,3,-79.552677,40.274609
465723,12580,3,-79.550141,40.278454
465742,12581,1,-79.542023,40.295025
465745,12582,3,-79.541753,34.666759
465793,12583,2,-79.514529,36.540852
465796,12584,3,-79.513212,37.994607
465800,12585,1,-79.509897,37.967486
465803,12586,2,-79.50787,36.54087
465805,12587,3,-79.506549,40.856384
465840,12588,2,-79.489803,36.540973
465845,12589,3,-79.485569,40.868574
465848,12590,2,-79.483468,39.419364
465858,12591,2,-79.476739,36.540967
465890,12592,3,-79.466443,37.625885
465903,12593,2,-79.459759,36.540961
465904,12594,3,-79.459647,36.55199
465910,12595,3,-79.455499,37.626646
465913,12596,3,-79.454296,37.626404
465933,12597,3,-79.448922,37.627638
465941,12598,3,-79.44697,37.639217
465942,12599,3,-79.446818,37.625333
465950,12600,3,-79.441082,34.768611
465952,12601,3,-79.440907,40.503431
465962,12602,3,-79.436451,34.756257
465964,12603,1,-79.435912,34.703833
465977,12604,3,-79.431063,33.41677
465983,12605,3,-79.42882,35.13174
465985,12606,3,-79.428721,35.128921
465988,12607,3,-79.427523,34.765563
465990,12608,3,-79.427346,35.130873
465995,12609,1,-79.426497,39.224677
465996,12610,1,-79.426496,39.259328
465998,12611,3,-79.426293,35.132353
466001,12612,1,-79.425378,40.926696
466053,12613,1,-79.40006,34.748265
466059,12614,2,-79.398701,39.255579
466068,12615,3,-79.39575,39.255915
466070,12616,1,-79.395563,40.302775
466085,12617,3,-79.393016,40.311026
466088,12618,3,-79.390714,40.313901
466090,12619,3,-79.390248,40.314094
466099,12620,1,-79.386669,40.308344
466120,12621,3,-79.384338,40.318541
466137,12622,3,-79.38261,36.584991
466154,12623,1,-79.38012,40.320537
466156,12624,3,-79.379495,34.40767
466157,12625,3,-79.379488,40.318817
466159,12626,3,-79.379348,34.4119
466160,12627,3,-79.379044,39.270147
466168,12628,3,-79.376249,36.591679
466196,12629,2,-79.36997,33.33012
466216,12630,2,-79.364687,39.274659
466223,12631,3,-79.362506,40.325868
466225,12632,1,-79.362407,40.297021
466226,12633,1,-79.36224,36.557048
466232,12634,1,-79.35969,33.32649
466241,12635,3,-79.356787,34.740243
466246,12636,3,-79.356315,39.812387
466326,12637,1,-79.331302,40.665188
466343,12638,1,-79.324837,34.77263
466352,12639,1,-79.323159,42.444424
466377,12640,3,-79.313839,33.382133
466380,12641,2,-79.312748,34.505796
466395,12642,3,-79.308998,37.092843
466396,12643,3,-79.308124,37.11049
466398,12644,3,-79.307427,33.37765
466402,12645,3,-79.305651,42.493517
466406,12646,3,-79.304803,33.378847
466411,12647,1,-79.303541,33.36847
466434,12648,1,-79.298924,36.60726
466443,12649,3,-79.293946,39.829534
466451,12650,1,-79.291253,33.366298
466468,12651,3,-79.286931,35.562781
466469,12652,3,-79.286797,40.6502
466472,12653,3,-79.285075,40.653317
466476,12654,3,-79.284685,37.109629
466480,12655,3,-79.282938,40.649078
466483,12656,3,-79.280022,37.361187
466487,12657,1,-79.275389,39.207335
466501,12658,2,-79.269472,39.334681
466508,12659,3,-79.266809,37.130902
466530,12660,3,-79.259072,34.202668
466556,12661,3,-79.242544,34.613329
466558,12662,3,-79.241456,35.55864
466582,12663,3,-79.22581,34.9797
466642,12664,1,-79.198469,42.112961
466653,12665,3,-79.193668,34.6819
466662,12666,1,-79.18984,37.41682
466663,12667,3,-79.188868,34.684263
466667,12668,3,-79.187723,40.681522
466685,12669,1,-79.179562,40.517898
466694,12670,3,-79.177023,35.482323
466696,12671,3,-79.17685,37.374423
466699,12672,4,-79.176009,35.478997
466703,12673,3,-79.174324,37.3785
466706,12674,3,-79.172926,37.375364
466721,12675,3,-79.169345,37.369711
466722,12676,1,-79.169324,35.47253
466724,12677,3,-79.169122,37.373819
466731,12678,2,-79.166415,39.401794
466732,12679,3,-79.166374,37.38853
466739,12680,3,-79.165034,37.374147
466746,12681,3,-79.162874,40.568551
466751,12682,3,-79.16086,35.530772
466756,12683,1,-79.159259,40.554095
466774,12684,3,-79.153856,37.394296
466777,12685,3,-79.15258,39.914154
466779,12686,3,-79.151262,39.915154
466785,12687,3,-79.150149,39.913849
466788,12688,3,-79.14986,41.838859
466790,12689,3,-79.148644,35.528371
466797,12690,3,-79.145821,37.42743
466815,12691,1,-79.137543,41.837782
466836,12692,1,-79.131548,35.461004
466841,12693,1,-79.128131,38.985623
466876,12694,3,-79.11242,40.37383
466882,12695,3,-79.107277,40.374789
466887,12696,3,-79.104856,40.375306
466888,12697,1,-79.104002,34.868385
466891,12698,3,-79.101204,40.376381
466923,12699,1,-79.085117,41.121027
466943,12700,3,-79.077312,36.485688
466948,12701,2,-79.075416,39.473192
466977,12702,3,-79.070491,36.486485
466996,12703,2,-79.067815,39.477104
467000,12704,3,-79.067522,38.146866
467040,12705,3,-79.063673,37.418002
467046,12706,2,-79.062905,34.29237
467062,12707,1,-79.060855,37.414818
467063,12708,3,-79.060724,39.471544
467068,12709,2,-79.060232,39.471435
467077,12710,3,-79.059368,36.485986
467080,12711,1,-79.059107,35.907254
467083,12712,1,-79.058339,43.109236
467106,12713,3,-79.05226,43.110098
467113,12714,1,-79.050883,35.594166
467117,12715,3,-79.049915,35.613024
467129,12716,1,-79.048039,43.084383
467133,12717,3,-79.047427,35.595684
467137,12718,3,-79.04711,39.480484
467145,12719,3,-79.04555,39.48377
467157,12720,1,-79.043384,34.60645
467174,12721,1,-79.040797,43.132546
467193,12722,3,-79.035485,36.037893
467198,12723,3,-79.03453,35.57154
467199,12724,3,-79.034134,34.625546
467203,12725,3,-79.033466,36.034094
467222,12726,3,-79.030648,36.0352
467281,12727,1,-79.018331,39.529651
467332,12728,1,-79.008459,35.171581
467356,12729,3,-79.004134,43.117335
467381,12730,3,-79.002376,34.914833
467405,12731,3,-79.000291,35.156198
467409,12732,3,-78.999627,34.613408
467410,12733,1,-78.999149,35.152432
467439,12734,1,-78.987532,35.136341
467458,12735,1,-78.98247,36.36519
467459,12736,3,-78.982416,35.15369
467482,12737,3,-78.978662,40.049611
467484,12738,3,-78.978133,35.136214
467490,12739,3,-78.977448,35.151477
467492,12740,1,-78.977281,34.589904
467494,12741,3,-78.97637,35.138393
467496,12742,3,-78.975891,35.153904
467500,12743,3,-78.975617,35.134072
467510,12744,3,-78.973967,34.592682
467511,12745,1,-78.973705,34.586132
467512,12746,4,-78.97367,35.659431
467524,12747,3,-78.969457,34.602777
467540,12748,1,-78.963618,35.115393
467549,12749,3,-78.961335,39.4589
467555,12750,2,-78.960255,39.450863
467576,12751,3,-78.955794,36.53139
467577,12752,3,-78.955687,36.535661
467580,12753,1,-78.954572,35.633485
467581,12754,2,-78.95453,36.54214
467594,12755,3,-78.950715,43.126097
467615,12756,1,-78.945163,39.999524
467634,12757,1,-78.941601,35.705943
467644,12758,3,-78.941014,40.362585
467668,12759,3,-78.937608,43.123474
467676,12760,3,-78.936787,43.128368
467693,12761,3,-78.933347,40.940435
467701,12762,1,-78.93155,42.45777
467707,12763,3,-78.930796,40.937929
467722,12764,3,-78.928282,40.945702
467731,12765,1,-78.92667,40.342054
467745,12766,1,-78.924583,39.657102
467748,12767,1,-78.924295,38.42164
467754,12768,1,-78.923648,42.971858
467783,12769,3,-78.920971,37.030836
467784,12770,1,-78.920948,42.985323
467793,12771,3,-78.920115,42.985347
467802,12772,3,-78.91906,40.328305
467822,12773,3,-78.91821,42.986501
467832,12774,3,-78.91765,42.984722
467833,12775,3,-78.917641,40.328859
467903,12776,3,-78.912035,42.976035
467913,12777,1,-78.910718,42.992712
467918,12778,3,-78.910439,37.029229
467959,12779,1,-78.90485,36.523782
467966,12780,3,-78.904008,36.694521
468045,12781,3,-78.897165,42.935182
468064,12782,3,-78.8964,42.941729
468074,12783,3,-78.895622,42.947005
468114,12784,3,-78.892683,42.969156
468115,12785,3,-78.892656,42.943975
468122,12786,3,-78.892124,40.340592
468130,12787,3,-78.891443,35.984996
468134,12788,3,-78.891132,42.967644
468143,12789,3,-78.890635,42.969923
468144,12790,3,-78.890586,35.042383
468155,12791,3,-78.889691,40.342061
468184,12792,3,-78.887142,35.043197
468213,12793,3,-78.884843,38.070786
468224,12794,3,-78.884199,35.0597
468237,12795,3,-78.883041,35.057406
468238,12796,3,-78.883002,35.052562
468246,12797,3,-78.882545,35.053449
468257,12798,1,-78.881939,36.003165
468276,12799,3,-78.879914,35.980112
468277,12800,3,-78.879877,43.03148
468280,12801,3,-78.879447,38.440354
468289,12802,3,-78.878016,38.441002
468300,12803,4,-78.87674,35.978775
468301,12804,1,-78.876674,34.149148
468318,12805,3,-78.87448,38.072495
468383,12806,3,-78.86766,35.97311
468388,12807,3,-78.867395,35.978307
468425,12808,1,-78.863652,35.026552
468428,12809,1,-78.863438,35.076015
468433,12810,3,-78.862392,35.076689
468438,12811,3,-78.861428,42.876014
468486,12812,3,-78.855026,42.872214
468494,12813,3,-78.85315,42.877484
468495,12814,1,-78.853121,42.829712
468515,12815,3,-78.851098,42.853383
468521,12816,1,-78.850538,42.790417
468522,12817,1,-78.850232,40.904226
468528,12818,3,-78.849876,42.802946
468531,12819,4,-78.849771,42.858124
468538,12820,1,-78.849362,35.732756
468541,12821,3,-78.849338,42.858773
468546,12822,3,-78.848994,42.85929
468551,12823,3,-78.848693,42.853369
468601,12824,3,-78.846857,42.804154
468618,12825,3,-78.84578,42.811612
468624,12826,1,-78.845402,36.002996
468675,12827,3,-78.842505,42.846861
468717,12828,1,-78.839617,42.833709
468719,12829,3,-78.839433,42.873569
468721,12830,3,-78.839247,40.249848
468726,12831,3,-78.838974,42.80542
468727,12832,3,-78.838959,42.834461
468732,12833,3,-78.838754,42.874592
468739,12834,1,-78.83837,34.84279
468740,12835,3,-78.838356,42.877176
468754,12836,3,-78.837882,42.805854
468762,12837,3,-78.837618,42.822813
468766,12838,3,-78.837419,42.805487
468785,12839,4,-78.836514,42.884522
468791,12840,3,-78.836236,42.807344
468798,12841,3,-78.836148,42.804792
468808,12842,1,-78.835479,42.792229
468812,12843,3,-78.835289,42.885116
468813,12844,3,-78.835268,42.801892
468819,12845,3,-78.834894,42.885246
468820,12846,3,-78.834798,42.876299
468821,12847,3,-78.834745,42.813543
468828,12848,4,-78.83433,42.81193
468830,12849,3,-78.834169,42.873993
468835,12850,3,-78.833696,42.876591
468844,12851,3,-78.832497,42.806824
468850,12852,3,-78.831723,42.803366
468865,12853,3,-78.83011,34.32245
468870,12854,1,-78.829279,40.234881
468874,12855,3,-78.828968,42.892054
468875,12856,3,-78.828968,42.892958
468876,12857,3,-78.828965,42.900508
468885,12858,3,-78.82817,34.3204
468907,12859,3,-78.82492,34.32246
468928,12860,3,-78.821212,42.900129
468954,12861,1,-78.818291,42.92186
468967,12862,3,-78.816524,42.900744
468988,12863,3,-78.814031,42.894202
469015,12864,4,-78.807206,42.81075
469056,12865,3,-78.802149,35.590553
469070,12866,3,-78.799919,35.588882
469089,12867,1,-78.797148,40.078054
469095,12868,1,-78.796037,41.238597
469098,12869,3,-78.795783,41.141826
469100,12870,3,-78.795615,40.36602
469112,12871,3,-78.794268,35.592614
469117,12872,3,-78.793714,40.365031
469127,12873,3,-78.792531,40.366625
469132,12874,3,-78.791876,41.140307
469153,12875,1,-78.789096,34.983128
469162,12876,1,-78.788537,39.635667
469183,12877,3,-78.786735,41.23785
469230,12878,3,-78.782872,41.232595
469255,12879,3,-78.779579,41.133685
469260,12880,1,-78.779376,34.322483
469272,12881,3,-78.777513,41.132794
469274,12882,3,-78.77669,35.789198
469278,12883,3,-78.776462,35.789282
469282,12884,3,-78.775906,42.85087
469289,12885,3,-78.774543,42.84845
469309,12886,2,-78.772563,39.723026
469323,12887,1,-78.771552,42.895144
469324,12888,3,-78.771541,42.849474
469365,12889,3,-78.766972,42.90264
469389,12890,2,-78.765399,39.647185
469394,12891,3,-78.764159,39.641955
469397,12892,3,-78.763803,39.649317
469404,12893,3,-78.762093,39.655628
469419,12894,3,-78.758113,42.895904
469425,12895,1,-78.756391,43.119515
469435,12896,3,-78.75438,42.89815
469461,12897,1,-78.744353,41.25224
469463,12898,1,-78.743611,42.756033
469489,12899,2,-78.736412,39.586652
469504,12900,1,-78.733437,41.117574
469521,12901,3,-78.727579,40.884302
469528,12902,3,-78.725555,43.164567
469537,12903,3,-78.723578,42.904966
469539,12904,3,-78.723186,41.122533
469544,12905,3,-78.720524,42.908028
469548,12906,3,-78.718631,41.119856
469550,12907,3,-78.718442,41.121115
469552,12908,3,-78.717883,42.906283
469560,12909,1,-78.714635,42.934384
469586,12910,1,-78.701779,36.883464
469636,12911,3,-78.681511,41.493379
469641,12912,3,-78.680992,40.388866
469643,12913,3,-78.680439,41.490212
469686,12914,3,-78.671812,41.476636
469703,12915,3,-78.667185,41.498814
469732,12916,1,-78.657789,42.911378
469734,12917,1,-78.657606,40.391994
469742,12918,3,-78.655776,42.133058
469744,12919,3,-78.655423,42.134075
469760,12920,3,-78.650819,35.777423
469763,12921,1,-78.650501,41.935443
469771,12922,3,-78.649428,35.777307
469774,12923,3,-78.648527,35.776942
469780,12924,1,-78.647819,35.779162
469781,12925,1,-78.647649,35.779419
469782,12926,3,-78.64702,35.780035
469783,12927,3,-78.646996,35.781759
469784,12928,3,-78.646952,35.781488
469794,12929,3,-78.644678,35.774233
469795,12930,3,-78.644289,35.773544
469919,12931,3,-78.624769,35.803833
469920,12932,3,-78.624769,38.404815
469925,12933,4,-78.624312,35.804633
469939,12934,3,-78.621476,41.975986
469940,12935,1,-78.621369,38.76814
469945,12936,3,-78.620702,35.805854
469949,12937,2,-78.619401,41.999767
469960,12938,3,-78.6169,39.532788
469963,12939,3,-78.616238,39.531419
469973,12940,3,-78.613361,39.532441
469980,12941,1,-78.61039,43.33054
470026,12942,3,-78.594598,40.458546
470035,12943,1,-78.592078,36.331141
470036,12944,3,-78.591904,40.465828
470041,12945,3,-78.590879,40.463658
470053,12946,3,-78.588752,40.466085
470054,12947,4,-78.588497,40.466268
470062,12948,3,-78.574724,40.478066
470073,12949,3,-78.568154,41.207478
470076,12950,1,-78.56757,38.82354
470082,12951,3,-78.559014,40.480072
470085,12952,3,-78.556115,41.430687
470091,12953,3,-78.555237,40.477033
470102,12954,1,-78.55255,41.438546
470104,12955,3,-78.551984,41.436558
470106,12956,3,-78.551538,36.60031
470111,12957,3,-78.548332,36.599636
470112,12958,1,-78.548165,41.452024
470113,12959,1,-78.547791,41.198566
470146,12960,1,-78.530541,41.426113
470147,12961,1,-78.530422,40.725874
470148,12962,1,-78.530011,36.601066
470154,12963,3,-78.525328,40.479466
470162,12964,3,-78.516352,37.131137
470188,12965,3,-78.494368,38.031109
470195,12966,3,-78.492325,38.031237
470244,12967,3,-78.47537,42.410834
470272,12968,1,-78.466292,40.272441
470302,12969,1,-78.460358,37.542984
470312,12970,3,-78.454593,42.529785
470329,12971,1,-78.442911,41.860777
470330,12972,4,-78.442588,42.092723
470332,12973,3,-78.44166,42.09515
470339,12974,3,-78.439181,42.091928
470350,12975,2,-78.434145,39.553033
470370,12976,2,-78.42962,39.560408
470404,12977,1,-78.42304,40.426028
470409,12978,3,-78.422156,40.42631
470418,12979,3,-78.420733,40.428676
470424,12980,3,-78.418104,40.427596
470432,12981,3,-78.416456,40.371901
470444,12982,1,-78.411942,41.025682
470451,12983,3,-78.407719,41.024567
470458,12984,3,-78.406652,41.026988
470472,12985,3,-78.404805,40.51235
470478,12986,3,-78.402938,40.513366
470736,12987,3,-78.37953,38.99592
470766,12988,3,-78.377339,41.918396
470914,12989,3,-78.362517,40.561748
470919,12990,3,-78.360078,40.995346
470924,12991,1,-78.35709,42.69954
470957,12992,2,-78.347848,41.999428
470962,12993,1,-78.339507,39.24766
470963,12994,3,-78.339457,40.308985
470964,12995,3,-78.338672,40.3072
470968,12996,3,-78.337344,40.308299
470975,12997,1,-78.335334,40.27713
470992,12998,1,-78.326848,40.312062
470996,12999,1,-78.323789,34.995477
471017,13000,3,-78.309617,40.990581
471033,13001,3,-78.303272,37.714067
471053,13002,1,-78.287831,37.708669
471061,13003,3,-78.281782,35.53342
471081,13004,3,-78.277411,42.862629
471087,13005,3,-78.274142,35.5292
471089,13006,3,-78.273545,35.535723
471094,13007,3,-78.270158,37.700699
471132,13008,1,-78.24695,42.90075
471135,13009,1,-78.246094,40.868593
471143,13010,3,-78.242524,40.664946
471159,13011,3,-78.229462,35.552343
471192,13012,3,-78.220976,34.3329
471197,13013,3,-78.219236,34.334523
471204,13014,3,-78.216777,34.33153
471211,13015,1,-78.215539,34.351163
471228,13016,3,-78.2121,42.988139
471246,13017,1,-78.208514,39.658268
471256,13018,3,-78.205198,37.187902
471259,13019,1,-78.2047,36.44275
471267,13020,3,-78.20191,37.18866
471287,13021,3,-78.191218,38.941774
471296,13022,3,-78.188455,38.943377
471298,13023,3,-78.188047,38.941009
471300,13024,3,-78.187884,38.136419
471301,13025,3,-78.187671,38.94059
471308,13026,3,-78.185691,38.133306
471312,13027,3,-78.183641,38.135677
471323,13028,3,-78.178529,39.692402
471324,13029,1,-78.17827,42.98315
471347,13030,3,-78.169068,38.98214
471350,13031,3,-78.16802,39.167183
471353,13032,1,-78.1673,42.99007
471354,13033,3,-78.165988,38.98577
471357,13034,1,-78.16514,39.195897
