energy_system_scenario,freight_demand_scenario,year,region,technology,energy_price,energy_price_unit
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,battery,0.046709388,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,diesel,3.13,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,hydrogen,1.854667126,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,biodiesel,3.976982965,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,catenary,0.057012295,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,middle_atlantic,battery,0.057012295,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,diesel,3.97,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,hydrogen,1.848883542,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,biodiesel,3.430065113,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,catenary,0.049384695,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_central,battery,0.049384695,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,diesel,3.81,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,hydrogen,1.997848458,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,biodiesel,3.751178059,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,catenary,0.06686096,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_east,battery,0.06686096,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,diesel,3.79,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,hydrogen,1.938349881,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,biodiesel,2.432274069,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,catenary,0.058476305,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,north_west,battery,0.058476305,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,diesel,3.31,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,hydrogen,1.775253049,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,biodiesel,3.544268066,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,catenary,0.062862216,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_east,battery,0.062862216,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,diesel,3.7,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,hydrogen,1.945047653,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,biodiesel,2.435017697,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,catenary,0.063187387,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,south_west,battery,0.063187387,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,diesel,3.0,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,hydrogen,1.825362231,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,biodiesel,3.44081062,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,catenary,0.053094995,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,texas,battery,0.053094995,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,diesel,3.65,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,hydrogen,2.545139645,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,biodiesel,1.998854781,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,catenary,0.059896612,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,california,battery,0.059896612,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,diesel,3.17,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,hydrogen,1.960285681,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,biodiesel,2.784908712,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,catenary,0.041350828,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,central,battery,0.041350828,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,diesel,2.86,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,hydrogen,2.19137961,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,biodiesel,3.516355661,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,catenary,0.064515534,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,middle_atlantic,battery,0.064515534,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,diesel,3.93,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,hydrogen,2.139717909,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,biodiesel,2.78616747,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,catenary,0.047002092,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_central,battery,0.047002092,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,diesel,3.86,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,hydrogen,2.731498066,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,biodiesel,3.311482492,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,catenary,0.065491446,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_east,battery,0.065491446,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,diesel,3.31,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,hydrogen,2.065163112,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,biodiesel,1.925364088,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,catenary,0.047740532,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,north_west,battery,0.047740532,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,diesel,3.82,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,hydrogen,2.079862264,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,biodiesel,3.172577181,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,catenary,0.057654306,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_east,battery,0.057654306,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,diesel,3.34,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,hydrogen,2.185780864,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,biodiesel,1.902580619,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,catenary,0.049177386,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,south_west,battery,0.049177386,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,diesel,4.17,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,hydrogen,1.960020725,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,biodiesel,3.075975817,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,catenary,0.046171333,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2045,texas,battery,0.046171333,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,diesel,3.76,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,hydrogen,1.880913593,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,biodiesel,1.566894938,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,catenary,0.047317669,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,california,battery,0.047317669,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,diesel,3.96,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,hydrogen,1.028204664,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,biodiesel,2.281756671,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,catenary,0.034557839,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,central,battery,0.034557839,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,diesel,4.01,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,hydrogen,1.636916467,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,biodiesel,3.026521787,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,catenary,0.057119157,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,middle_atlantic,battery,0.057119157,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,diesel,3.06,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,hydrogen,1.153396101,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,biodiesel,2.289219787,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,catenary,0.043241792,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_central,battery,0.043241792,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,diesel,3.74,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,hydrogen,1.826591855,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,biodiesel,2.885458072,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,catenary,0.059429828,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_east,battery,0.059429828,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,diesel,3.85,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,hydrogen,1.428876525,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,biodiesel,1.504197635,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,catenary,0.043625261,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,north_west,battery,0.043625261,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,diesel,3.08,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,hydrogen,1.298876827,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,biodiesel,2.755998981,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,catenary,0.050384135,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_east,battery,0.050384135,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,diesel,3.54,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,hydrogen,1.532701545,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,biodiesel,1.49522335,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,catenary,0.039183871,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,south_west,battery,0.039183871,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,diesel,3.22,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,hydrogen,1.157887428,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,biodiesel,2.685501947,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,catenary,0.036314655,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2050,texas,battery,0.036314655,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,california,diesel,2.88,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,california,hydrogen,5.322934958,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,california,biodiesel,5.167346673,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,california,catenary,0.162967067,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,california,battery,0.162967067,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,central,diesel,4.05,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,central,hydrogen,5.048456051,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,central,biodiesel,6.947963355,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,central,catenary,0.144929739,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,central,battery,0.144929739,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,diesel,4.18,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,hydrogen,5.118602981,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,biodiesel,8.311277675,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,catenary,0.145559212,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,middle_atlantic,battery,0.145559212,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_central,diesel,3.54,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_central,hydrogen,5.067500738,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,north_central,biodiesel,6.946996515,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_central,catenary,0.144904996,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_central,battery,0.144904996,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_east,diesel,3.1,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_east,hydrogen,5.642041583,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,north_east,biodiesel,7.76866625,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_east,catenary,0.176040463,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_east,battery,0.176040463,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_west,diesel,3.84,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_west,hydrogen,4.386039378,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,north_west,biodiesel,5.080880414,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,north_west,catenary,0.13489005,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,north_west,battery,0.13489005,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,south_east,diesel,3.96,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,south_east,hydrogen,4.841687484,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,south_east,biodiesel,7.380479963,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,south_east,catenary,0.145147625,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,south_east,battery,0.145147625,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,south_west,diesel,3.62,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,south_west,hydrogen,4.289210526,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,south_west,biodiesel,5.101696135,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,south_west,catenary,0.143625963,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,south_west,battery,0.143625963,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,texas,diesel,3.93,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,texas,hydrogen,4.709585575,$/kgH2
50% CO2 reduction by 2050,Population Shift,2025,texas,biodiesel,7.186781051,$/gallon
50% CO2 reduction by 2050,Population Shift,2025,texas,catenary,0.155113971,$/kWh
50% CO2 reduction by 2050,Population Shift,2025,texas,battery,0.155113971,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,california,diesel,3.99,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,california,hydrogen,3.158372643,$/kgH2
50% CO2 reduction by 2050,Population Shift,2030,california,biodiesel,4.168141429,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,california,catenary,0.14043314,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,california,battery,0.14043314,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,central,diesel,4.01,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,central,hydrogen,2.858154355,$/kgH2
50% CO2 reduction by 2050,Population Shift,2030,central,biodiesel,5.0840597,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,central,catenary,0.082635996,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,central,battery,0.082635996,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,diesel,3.7,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,hydrogen,2.842622681,$/kgH2
50% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,biodiesel,6.161658905,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,catenary,0.082465012,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,middle_atlantic,battery,0.082465012,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,north_central,diesel,3.95,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,north_central,hydrogen,2.854068005,$/kgH2
50% CO2 reduction by 2050,Population Shift,2030,north_central,biodiesel,5.069642928,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,north_central,catenary,0.082189181,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,north_central,battery,0.082189181,$/kWh
50% CO2 reduction by 2050,Population Shift,2030,north_east,diesel,2.92,$/gallon
50% CO2 reduction by 2050,Population Shift,2030,north_east,hydrogen,3.130004564,$/kgH2
